PPI,min_score,max_score,avg_score
8cxr-model-5_A_Z,-8.796401978,1.616724849,-2.755820274
8cxr-model-6_A_Z,-7.169929504,2.335697889,-1.790257454
8cxr-model-7_A_Z,-3.934301615,4.394929409,0.805554688
8cxr-model-8_A_Z,-10.16605473,0.819142163,-5.217338085
8cxr-model-9_A_Z,-5.012907982,4.637018204,0.224923253
8cxr-model-10_A_Z,-11.46064472,-0.047474459,-4.609856129
8cxr-model-11_A_Z,-5.714581966,3.308356762,0.190126047
8cxr-model-12_A_Z,-6.909463882,3.60975647,-0.143017292
8cxr-model-13_A_Z,-2.556454182,4.439211369,1.045302153
8cxr-model-14_A_Z,-11.34772682,0.27180022,-5.958786488
8cxr-model-15_A_Z,-5.529845238,2.871459961,-1.229622602
8cxr-model-16_A_Z,-12.91678143,-0.664613008,-5.437781811
8cxr-model-17_A_Z,-6.079734802,3.019358158,0.067633785
8cxr-model-18_A_Z,-11.21691799,-0.166057795,-4.855329037
8cxr-model-19_A_Z,-7.857769489,1.749300003,-2.720086813
8cxr-model-20_A_Z,-2.484611273,4.536344051,1.243008852
8cxr-model-21_A_Z,-4.880529404,4.125802994,-0.245143503
8cxr-model-22_A_Z,-9.918873787,0.726250887,-5.409448624
8cxr-model-23_A_Z,-5.308760166,3.293741703,0.196497217
8cxr-model-24_A_Z,-8.902270317,-0.226238489,-4.082019329
8cxr-model-25_A_Z,-10.06938744,0.988374829,-4.756445885
8cxr-model-26_A_Z,-9.924755096,0.484544665,-4.333576679
8cxr-model-27_A_Z,-13.27675343,-0.691750288,-4.061397076
8cxr-model-28_A_Z,-7.410894394,2.036500931,-2.305618763
8cxr-model-29_A_Z,-7.686491013,1.658973336,-2.395429373
8cxr-model-30_A_Z,-7.591037273,2.599933386,-0.851992369
8cxr-model-31_A_Z,-7.287633419,3.510150909,-0.276663274
8cxr-model-32_A_Z,-7.48811245,3.578341484,-0.035373908
8cxr-model-33_A_Z,-11.23085403,-0.01428622,-5.432721138
8cxr-model-34_A_Z,-10.22990131,-1.343016386,-5.889397144
8cxr-model-35_A_Z,-9.99973774,-0.605299413,-5.047544956
8cxr-model-36_A_Z,-11.21512032,-0.191627383,-4.901708126
8cxr-model-37_A_Z,-12.16611671,0.054171264,-5.006257057
8cxr-model-38_A_Z,-10.94250011,-2.01603508,-6.527575016
8cxr-model-39_A_Z,-5.024368763,2.209916353,-0.747203469
8cxr-model-40_A_Z,-6.094353676,3.865374565,-0.097326517
8cxr-model-41_A_Z,-5.420024872,2.916840553,0.265173346
8cxr-model-42_A_Z,-9.332957268,-0.505516708,-4.857134342
8cxr-model-43_A_Z,-7.106841564,3.318343401,-0.477049947
8cxr-model-44_A_Z,-10.57466602,-0.777338266,-5.464387417
8cxr-model-45_A_Z,-5.970305443,2.173149347,-0.863513708
8cxr-model-46_A_Z,-5.177097797,3.062196732,-0.472421408
8cxr-model-47_A_Z,-2.151015043,4.385697842,1.167813897
8cxr-model-48_A_Z,-5.708413601,2.811322689,-1.088603377
8cxr-model-49_A_Z,-11.23266602,-0.075370967,-6.213739872
8cxr-model-50_A_Z,-8.942645073,-0.263384938,-4.935504436
8cxr-model-51_A_Z,-7.366404533,3.709117174,-1.393252969
8cxr-model-52_A_Z,-8.958199501,-2.012002945,-5.89905405
8cxr-model-53_A_Z,-7.249928951,3.603795528,-0.392774045
8cxr-model-54_A_Z,-10.80865383,-0.829444289,-5.203557968
8cxr-model-55_A_Z,-2.925870419,4.003540039,0.754154444
8cxr-model-56_A_Z,-10.40223885,-0.224647298,-5.583403111
8cxr-model-57_A_Z,-10.72607899,-0.881835639,-5.264271259
8cxr-model-58_A_Z,-4.062720299,4.162470818,0.34174484
8cxr-model-59_A_Z,-13.18228912,0.990494967,-3.982167721
8cxr-model-60_A_Z,-9.041642189,-0.139154434,-4.406754017
8cxr-model-61_A_Z,-10.03205013,-0.649321079,-5.541775703
8cxr-model-62_A_Z,-9.86446476,-0.960024357,-5.563879013
8cxr-model-63_A_Z,-9.04514122,-1.109478951,-5.154286385
8cxr-model-64_A_Z,-4.346070766,3.829314947,0.00778957
8cxr-model-65_A_Z,-6.947208405,2.648414135,-1.987509251
8cxr-model-66_A_Z,-7.788199425,2.836823463,-1.256241679
8cxr-model-67_A_Z,-6.054806709,3.246733904,-0.732959032
8cxr-model-68_A_Z,-7.822652817,2.465787172,-1.240089655
8cxr-model-69_A_Z,-7.798954487,1.006068707,-3.253091812
8cxr-model-70_A_Z,-3.94043541,3.537055969,0.40217936
8cxr-model-71_A_Z,-8.900418282,0.818364143,-3.081512928
8cxr-model-72_A_Z,-6.717526913,3.417136431,-0.535654962
8cxr-model-73_A_Z,-10.14597416,-0.688817501,-5.337184906
8cxr-model-74_A_Z,-4.314809799,3.714838266,0.583061814
8cxr-model-75_A_Z,-10.07024384,-1.454213858,-6.162088871
8cxr-model-76_A_Z,-4.801173687,3.321196079,0.195166364
8cxr-model-77_A_Z,-5.849991798,3.588180542,0.11713443
8cxr-model-78_A_Z,-4.952589989,4.306530476,0.316619128
8cxr-model-79_A_Z,-8.209447861,1.969113111,-1.934446812
8cxr-model-80_A_Z,-3.827700377,4.087825775,0.573445022
8cxr-model-81_A_Z,-2.168363094,3.481599331,0.887750268
8cxr-model-82_A_Z,-3.818065405,4.234843254,0.520452797
8cxr-model-83_A_Z,-8.283176422,1.73488152,-2.875678778
8cxr-model-84_A_Z,-12.46280003,0.055291958,-5.890063763
8cxr-model-85_A_Z,-5.851784706,3.329157352,0.028433301
8cxr-model-86_A_Z,-9.649440765,-0.156963333,-5.409600258
8cxr-model-87_A_Z,-3.384358883,3.741536379,0.536442041
8cxr-model-88_A_Z,-5.059810638,3.389881372,-0.34917286
8cxr-model-89_A_Z,-4.459788322,3.934702396,0.227140978
8cxr-model-90_A_Z,-5.168876648,3.667067528,-0.352908015
8cxr-model-91_A_Z,-10.61450958,-2.808267832,-6.132661343
8cxr-model-92_A_Z,-8.62827301,0.617971539,-4.091613293
8cxr-model-93_A_Z,-11.13655567,-0.046565592,-6.152513981
8cxr-model-94_A_Z,-7.929356575,1.417553186,-2.862121344
8cxr-model-95_A_Z,-7.793038845,2.043963194,-2.898860931
8cxr-model-96_A_Z,-8.39449501,-2.063518047,-5.638561726
8cxr-model-97_A_Z,-4.773442268,3.759444475,0.253089815
8cxr-model-98_A_Z,-8.507491112,0.986013412,-3.290811539
8cxr-model-99_A_Z,-6.579751492,3.441339016,-0.457216591
8cxr-model-100_A_Z,-5.677331924,3.49343276,-0.40777877
8cyi-model-1_A_Z,-3.564934254,4.032109261,0.047429509
8cyi-model-2_A_Z,-3.31130743,3.344060898,0.062473502
8cyi-model-3_A_Z,-5.374813557,3.414104223,-0.643600523
8cyi-model-4_A_Z,-4.388326645,3.642294407,-0.014917785
8cyi-model-5_A_Z,-5.926539898,3.067902803,-0.060223266
8cyi-model-6_A_Z,-3.213752747,3.646823406,0.221492484
8cyi-model-7_A_Z,-5.494289398,2.794514179,-0.440345347
8cyi-model-8_A_Z,-6.127513885,2.137885809,-0.86669451
8cyi-model-9_A_Z,-5.957011223,3.344991207,-0.916501582
8cyi-model-10_A_Z,-5.059413433,2.908392191,-0.762358785
8cyi-model-11_A_Z,-8.841570854,2.586214066,-1.258931398
8cyi-model-12_A_Z,-6.009239197,3.838731527,-0.707636654
8cyi-model-13_A_Z,-7.654409885,3.038287401,-1.607455611
8cyi-model-14_A_Z,-3.251190424,2.763478756,-0.365554512
8cyi-model-15_A_Z,-4.190034866,3.013566732,-0.649779737
8cyi-model-16_A_Z,-3.882351637,3.112184525,-0.352014244
8cyi-model-17_A_Z,-4.705518723,2.585580349,-0.763988554
8cyi-model-18_A_Z,-4.933411121,2.190807343,-0.32493341
8cyi-model-19_A_Z,-4.681373596,2.120188475,-0.642444313
8cyi-model-20_A_Z,-3.160974026,4.099970341,-0.283673286
8cyi-model-21_A_Z,-6.639307976,3.689750433,-1.790479183
8cyi-model-22_A_Z,-5.83222723,5.021114826,-0.908355355
8cyi-model-23_A_Z,-3.460911512,2.703136206,-0.169698685
8cyi-model-24_A_Z,-4.81990242,2.66587615,0.117102668
8cyi-model-25_A_Z,-6.694355011,2.667099237,-0.885700822
8cyi-model-26_A_Z,-6.651066303,2.547291517,-2.361000538
8cyi-model-27_A_Z,-6.788374424,4.182065964,-1.136868954
8cyi-model-28_A_Z,-4.062198162,1.847608089,-0.862329423
8cyi-model-29_A_Z,-5.139014244,3.050286293,-0.750530601
8cyi-model-30_A_Z,-5.183748722,3.126117229,-0.904823065
8cyi-model-31_A_Z,-3.910849571,2.409163952,-0.476761907
8cyi-model-32_A_Z,-6.594598293,2.546486139,-1.404944301
8cyi-model-33_A_Z,-4.653180599,2.683045149,-0.501040101
8cyi-model-34_A_Z,-4.821252823,2.205967426,-0.829424143
8cyi-model-35_A_Z,-4.992331505,4.012153149,-0.410160303
8cyi-model-36_A_Z,-2.805419207,4.702476978,-0.084044337
8cyi-model-37_A_Z,-6.907206535,2.299407482,-1.313799858
8cyi-model-38_A_Z,-5.24664259,2.794915199,-0.787831843
8cyi-model-39_A_Z,-10.14926052,2.812364101,-2.061055422
8cyi-model-40_A_Z,-6.555345535,2.797746897,-1.438763142
8cyi-model-41_A_Z,-3.870000601,2.914446115,-0.581695378
8cyi-model-42_A_Z,-4.576890945,1.297426939,-0.966092825
8cyi-model-43_A_Z,-6.725788116,2.500750065,-0.997746825
8cyi-model-44_A_Z,-6.305754662,2.697834492,-1.624030828
8cyi-model-45_A_Z,-3.618824482,3.250256777,-0.174857512
8cyi-model-46_A_Z,-3.788260937,3.976367474,-0.091719121
8cyi-model-47_A_Z,-5.167977333,1.146795869,-1.239180803
8cyi-model-48_A_Z,-7.744216442,2.51899147,-1.44484055
8cyi-model-49_A_Z,-4.221725464,2.258635044,-0.891398311
8cyi-model-50_A_Z,-8.279449463,2.619463682,-2.16324687
8cyi-model-51_A_Z,-7.176554203,1.962308168,-1.754757285
8cyi-model-52_A_Z,-5.705001831,1.927524328,-0.911357582
8cyi-model-53_A_Z,-9.513594627,2.214970112,-2.070933819
8cyi-model-54_A_Z,-4.686933041,2.203072309,-0.810684025
8cyi-model-55_A_Z,-5.481287956,2.678301573,-0.512171328
8cyi-model-56_A_Z,-5.566423416,2.195425034,-0.623329759
8cyi-model-57_A_Z,-4.871841908,4.72100687,-0.573761582
8cyi-model-58_A_Z,-7.980337143,2.983114004,-2.08301878
8cyi-model-59_A_Z,-5.625030518,2.530228138,-1.274699926
8cyi-model-60_A_Z,-2.652002096,2.04936409,-0.556703389
8cyi-model-61_A_Z,-4.174185753,2.912982941,-0.407229036
8cyi-model-62_A_Z,-7.0795784,2.0501616,-1.693037271
8cyi-model-63_A_Z,-4.550026894,4.092042446,-0.791051745
8cyi-model-64_A_Z,-6.869333267,1.462554693,-0.904253364
8cyi-model-65_A_Z,-6.111978054,2.751343966,-1.181083918
8cyi-model-66_A_Z,-4.064974308,5.278073788,-0.204626933
8cyi-model-67_A_Z,-7.763361454,3.934137583,-1.397365928
8cyi-model-68_A_Z,-5.497903824,2.585252285,-1.084089637
8cyi-model-69_A_Z,-5.1393857,3.740097284,-0.140171304
8cyi-model-70_A_Z,-3.906489372,3.045948267,-0.080517784
8cyi-model-71_A_Z,-5.106016636,2.284214973,-0.745615125
8cyi-model-72_A_Z,-7.107683659,1.509954333,-1.983637929
8cyi-model-73_A_Z,-3.515988588,0.92614162,-0.845203817
8cyi-model-74_A_Z,-6.769666672,2.299131393,-1.199875236
8cyi-model-75_A_Z,-3.163902283,2.290826797,0.072271548
8cyi-model-76_A_Z,-4.785703659,2.004904509,-0.592703879
8cyi-model-77_A_Z,-4.083381653,2.209842682,-0.781273842
8cyi-model-78_A_Z,-3.54491353,3.978358507,-0.430412203
8cyi-model-79_A_Z,-3.849895954,3.302906752,-0.373736471
8cyi-model-80_A_Z,-5.157038212,0.716906369,-1.513360381
8cyi-model-81_A_Z,-3.745689154,5.719254494,-0.591928661
8cyi-model-82_A_Z,-4.99398613,2.612215996,-0.932123005
8cyi-model-83_A_Z,-5.623353481,2.552100182,-1.300453544
8cyi-model-84_A_Z,-5.15571928,2.694237947,-0.974307179
8cyi-model-85_A_Z,-4.297393799,3.116604328,-0.380533278
8cyi-model-86_A_Z,-6.790812016,2.41766119,-1.59245038
8cyi-model-87_A_Z,-9.18780899,3.347967625,-2.032625198
8cyi-model-88_A_Z,-5.013149738,4.78148365,-0.839318633
8cyi-model-89_A_Z,-6.496469498,3.470571518,-0.795564413
8cyi-model-90_A_Z,-6.713062763,3.493967295,-1.040966153
8cyi-model-91_A_Z,-3.549548149,2.161203384,-0.285160393
8cyi-model-92_A_Z,-5.07539463,2.09822917,-0.857815266
8cyi-model-93_A_Z,-4.758039951,3.271262169,-0.573691785
8cyi-model-94_A_Z,-6.168037415,2.662060738,-1.148239374
8cyi-model-95_A_Z,-5.216056824,2.303179264,-0.841516852
8cyi-model-96_A_Z,-4.950188637,2.359848499,-1.057839751
8cyi-model-97_A_Z,-4.414693832,0.99647373,-1.474239349
8cyi-model-98_A_Z,-10.38799381,4.183387756,-2.340730906
8cyi-model-99_A_Z,-2.710329056,2.339617729,-0.407136589
8cyi-model-100_A_Z,-5.782662392,2.473892212,-1.021454453
8d58-model-1_A_Z,-2.761904716,6.574988842,1.299562931
8d58-model-2_A_Z,-7.152172089,3.391709328,-0.406918108
8d58-model-3_A_Z,-5.036170006,5.216341019,0.568938494
8d58-model-4_A_Z,-3.090397596,5.304401875,1.68869257
8d58-model-5_A_Z,-3.390068054,3.410833359,0.521950066
8d58-model-6_A_Z,-3.988795519,2.51402235,-0.083172061
8d58-model-7_A_Z,-4.72035265,5.24510622,0.211838737
8d58-model-8_A_Z,-3.912592411,3.443450689,0.143522382
8d58-model-9_A_Z,-5.279035568,1.812821984,-1.00191164
8d58-model-10_A_Z,-5.446683884,2.01405859,-1.274089098
8d58-model-11_A_Z,-3.384073257,3.303291798,0.547899485
8d58-model-12_A_Z,-6.289204597,1.597883582,-1.503291488
8d58-model-13_A_Z,-3.16510129,2.682605267,-0.520804346
8d58-model-14_A_Z,-3.397417545,4.081816196,0.355540216
8d58-model-15_A_Z,-4.167106628,3.62603426,0.39295429
8d58-model-16_A_Z,-4.274626255,3.2002635,-0.291517377
8d58-model-17_A_Z,-3.097952127,2.361629725,-0.088834383
8d58-model-18_A_Z,-6.706172943,2.173905849,-1.712657928
8d58-model-19_A_Z,-5.168795109,2.468248844,-0.379544497
8d58-model-20_A_Z,-3.507077694,2.527498484,-0.216221452
8d58-model-21_A_Z,-3.837950945,1.087352991,-0.9207986
8d58-model-22_A_Z,-5.906099319,2.818216562,-1.295931578
8d58-model-23_A_Z,-1.589890003,2.515984058,0.559617341
8d58-model-24_A_Z,-5.280299187,2.49054718,-0.729331791
8d58-model-25_A_Z,-4.557367325,3.427532434,-0.081011437
8d58-model-26_A_Z,-2.330760002,3.614215136,0.956784964
8d58-model-27_A_Z,-4.017922401,3.632197857,0.336338639
8d58-model-28_A_Z,-2.734125376,3.07540679,0.427147537
8d58-model-29_A_Z,-3.238908768,4.578501701,0.799243093
8d58-model-30_A_Z,-4.074954033,6.103216171,0.594325304
8d58-model-31_A_Z,-4.224743366,2.406537294,-0.091650717
8d58-model-32_A_Z,-3.802629471,3.63714838,0.052676544
8d58-model-33_A_Z,-6.044063091,1.759964108,-1.677164793
8d58-model-34_A_Z,-2.460131407,2.711012602,-0.345670849
8d58-model-35_A_Z,-2.58410573,2.312576771,0.265621871
8d58-model-36_A_Z,-2.902997494,2.729883194,0.498135626
8d58-model-37_A_Z,-4.435949326,2.783936024,-0.429211557
8d58-model-38_A_Z,-3.890413761,1.636191845,-0.560023487
8d58-model-39_A_Z,-2.350777149,3.931886673,1.443160057
8d58-model-40_A_Z,-3.725838423,3.849107742,0.694668055
8d58-model-41_A_Z,-4.026080608,1.721265674,-0.682638645
8d58-model-42_A_Z,-3.649020433,3.54702878,0.448003024
8d58-model-43_A_Z,-5.580934048,2.461860657,-0.345281988
8d58-model-44_A_Z,-6.614223003,3.109622717,-0.136206463
8d58-model-45_A_Z,-4.133320332,3.674847603,-0.411191195
8d58-model-46_A_Z,-3.834195137,2.774605513,-0.062244866
8d58-model-47_A_Z,-5.042935371,2.584721804,-1.069653869
8d58-model-48_A_Z,-5.374808311,4.222635269,0.442045122
8d58-model-49_A_Z,-3.560141563,3.871722698,0.185000226
8d58-model-50_A_Z,-2.887673855,5.669430256,1.022863865
8d58-model-51_A_Z,-4.466156006,3.004999638,0.323828131
8d58-model-52_A_Z,-5.478864193,2.183189154,-1.528819442
8d58-model-53_A_Z,-2.666955709,3.666832924,0.6157251
8d58-model-54_A_Z,-4.230583191,1.778345227,-0.674517572
8d58-model-55_A_Z,-4.846229076,3.645787239,-0.438047677
8d58-model-56_A_Z,-4.66042614,1.217233896,-1.421942592
8d58-model-57_A_Z,-6.720979691,2.834532738,-1.628446341
8d58-model-58_A_Z,-5.18607235,2.018216133,-1.650497556
8d58-model-59_A_Z,-7.607188702,3.079582214,-1.818763971
8d58-model-60_A_Z,-5.708455086,2.671000242,-0.166052207
8d58-model-61_A_Z,-6.471739292,2.462700129,-0.974752426
8d58-model-62_A_Z,-5.970246315,2.306992769,-1.54864943
8d58-model-63_A_Z,-3.483016729,2.002075672,-0.232395142
8d58-model-64_A_Z,-4.623351097,4.088467598,0.308178306
8d58-model-65_A_Z,-7.432239056,2.890944242,-1.633597255
8d58-model-66_A_Z,-4.96125412,2.244838715,-1.465974212
8d58-model-67_A_Z,-4.17186594,1.493448019,-0.735952199
8d58-model-68_A_Z,-2.757260323,2.747181892,0.95491761
8d58-model-69_A_Z,-2.395961285,2.675460815,0.344796449
8d58-model-70_A_Z,-4.06016922,3.386592388,-0.07090304
8d58-model-71_A_Z,-5.300720215,2.040733576,-1.573107243
8d58-model-72_A_Z,-2.387485743,3.555646181,0.918915629
8d58-model-73_A_Z,-2.212553024,4.310881615,1.198248386
8d58-model-74_A_Z,-6.227142334,4.283131123,-0.540216744
8d58-model-75_A_Z,-5.749511242,2.460115433,-0.678317785
8d58-model-76_A_Z,-5.161199093,3.037395716,0.173267961
8d58-model-77_A_Z,-4.098453522,2.546029568,-0.590490878
8d58-model-78_A_Z,-5.232896805,3.916194439,0.497110128
8d58-model-79_A_Z,-6.345859528,2.692520618,-0.449255645
8d58-model-80_A_Z,-3.98208499,3.193106651,-0.299343079
8d58-model-81_A_Z,-4.056675911,3.444257259,0.448613465
8d58-model-82_A_Z,-1.760320663,2.794590712,0.750660181
8d58-model-83_A_Z,-3.495947123,2.888172626,-0.315957904
8d58-model-84_A_Z,-2.971753597,3.958662271,-0.234149903
8d58-model-85_A_Z,-4.2487607,5.117023945,1.141325474
8d58-model-86_A_Z,-4.640713215,4.347351551,-0.102329217
8d58-model-87_A_Z,-2.054139853,2.635880709,0.350340009
8d58-model-88_A_Z,-4.170667171,4.304593563,0.004522854
8d58-model-89_A_Z,-7.097653389,1.471055031,-2.011666059
8d58-model-90_A_Z,-6.106588364,3.248373032,-1.42598331
8d58-model-91_A_Z,-5.688646793,2.026675224,-1.378279328
8d58-model-92_A_Z,-4.09768486,4.963190079,-0.094591074
8d58-model-93_A_Z,-4.085670471,1.214515328,-0.803279757
8d58-model-94_A_Z,-5.427937031,1.271894693,-1.380400896
8d58-model-95_A_Z,-6.537849903,2.087995529,-1.313165784
8d58-model-96_A_Z,-6.184175014,1.930027127,-1.426143765
8d58-model-97_A_Z,-3.770562172,2.754106283,0.399816483
8d58-model-98_A_Z,-2.974170208,2.360487223,-0.073777057
8d58-model-99_A_Z,-5.416748047,3.775679588,0.347339749
8d58-model-100_A_Z,-4.549617767,2.24222374,-0.320977926
8dy1-model-1_A_Z,-7.765459538,2.23810792,-2.961631775
8dy1-model-2_A_Z,-6.542716026,1.885840178,-1.655026674
8dy1-model-3_A_Z,-9.01216507,1.386137247,-3.896883488
8dy1-model-4_A_Z,-9.283549309,1.697964072,-3.672936916
8dy1-model-5_A_Z,-4.888034344,4.877301693,0.582787216
8dy1-model-6_A_Z,-7.032021999,4.507879734,-0.912033558
8dy1-model-7_A_Z,-8.617580414,2.278924704,-2.618378639
8dy1-model-8_A_Z,-7.825607777,1.073082685,-3.203111649
8dy1-model-9_A_Z,-8.15501976,1.060831666,-3.140953064
8dy1-model-10_A_Z,-5.853816986,2.751693487,-0.520520866
8dy1-model-11_A_Z,-6.931044579,2.299657106,-2.203779936
8dy1-model-12_A_Z,-7.456381321,1.481279135,-2.267507792
8dy1-model-13_A_Z,-8.492199898,1.043813467,-3.320710659
8dy1-model-14_A_Z,-9.890680313,2.06565094,-3.266204119
8dy1-model-15_A_Z,-7.078486919,3.389781475,-1.864729643
8dy1-model-16_A_Z,-9.446577072,2.551045895,-2.736070395
8dy1-model-17_A_Z,-6.405829906,1.509897709,-1.015166283
8dy1-model-18_A_Z,-8.51684761,2.907212257,-2.602596998
8dy1-model-19_A_Z,-5.831759453,4.352002144,-0.342488557
8dy1-model-20_A_Z,-2.597829103,2.822787285,0.070574798
8dy1-model-21_A_Z,-7.575942039,1.887638569,-2.789647818
8dy1-model-22_A_Z,-8.056901932,1.667024255,-3.10165596
8dy1-model-23_A_Z,-8.511035919,1.644508362,-3.290501833
8dy1-model-24_A_Z,-8.07734108,2.168635845,-2.306099653
8dy1-model-25_A_Z,-9.274627686,1.733374596,-3.257601023
8dy1-model-26_A_Z,-8.760825157,2.153903723,-1.385693073
8dy1-model-27_A_Z,-3.886942625,3.294196606,0.391880155
8dy1-model-28_A_Z,-5.427973747,1.40765214,-1.04822886
8dy1-model-29_A_Z,-7.536662102,1.668541074,-2.560169935
8dy1-model-30_A_Z,-6.074433804,1.862745762,-1.655840516
8dy1-model-31_A_Z,-5.778639793,1.812716961,-1.390938401
8dy1-model-32_A_Z,-6.079253674,2.22653389,-0.779173851
8dy1-model-33_A_Z,-4.783439159,3.416627407,-0.185707435
8dy1-model-34_A_Z,-6.502376556,4.012709618,-0.832006633
8dy1-model-35_A_Z,-4.423869133,2.791182041,-0.703498721
8dy1-model-36_A_Z,-6.776447773,2.559233665,-0.922292531
8dy1-model-37_A_Z,-8.166333199,2.234610081,-2.819470406
8dy1-model-38_A_Z,-9.402694702,2.091034412,-2.939255238
8dy1-model-39_A_Z,-3.569145918,2.228273392,-0.366860986
8dy1-model-40_A_Z,-6.196795464,2.777704239,-1.824093819
8dy1-model-41_A_Z,-5.371281147,3.489861012,-0.892462254
8dy1-model-42_A_Z,-3.929487705,2.686021328,-0.201059729
8dy1-model-43_A_Z,-7.49386692,2.922472239,-2.039008617
8dy1-model-44_A_Z,-7.578546524,1.535068035,-1.363351822
8dy1-model-45_A_Z,-6.719748497,3.581633568,-1.060678601
8dy1-model-46_A_Z,-7.49203825,1.371640205,-3.162808895
8dy1-model-47_A_Z,-6.209884644,3.152385235,-0.932194769
8dy1-model-48_A_Z,-4.917602539,2.857564926,0.116965607
8dy1-model-49_A_Z,-7.895126343,2.09374094,-1.160867929
8dy1-model-50_A_Z,-3.480513811,2.681605577,-0.122639678
8dy1-model-51_A_Z,-3.715535879,3.02471137,0.336606085
8dy1-model-52_A_Z,-10.1459837,4.840376377,-2.595310211
8dy1-model-53_A_Z,-4.005170822,1.488368154,-0.769319654
8dy1-model-54_A_Z,-5.683125019,1.620349288,-1.080487847
8dy1-model-55_A_Z,-9.881939888,1.95073235,-3.303409338
8dy1-model-56_A_Z,-4.724750042,2.823544741,-0.572741985
8dy1-model-57_A_Z,-5.734559536,1.823189974,-1.026524544
8dy1-model-58_A_Z,-7.576701164,2.134570837,-2.59933567
8dy1-model-59_A_Z,-8.874612808,2.239123106,-3.48981905
8dy1-model-60_A_Z,-7.018362999,2.228322744,-2.258831501
8dy1-model-61_A_Z,-7.065789223,1.598397613,-1.579651952
8dy1-model-62_A_Z,-4.46595335,2.371446848,-0.887270689
8dy1-model-63_A_Z,-6.408318043,1.672501564,-0.887105584
8dy1-model-64_A_Z,-7.295005798,2.809963465,-1.837321639
8dy1-model-65_A_Z,-7.588961601,1.467052698,-2.035330057
8dy1-model-66_A_Z,-4.750570297,1.747187734,-1.092282176
8dy1-model-67_A_Z,-7.866061211,2.097854614,-2.837246895
8dy1-model-68_A_Z,-9.987581253,1.393772364,-4.581130505
8dy1-model-69_A_Z,-8.553202629,1.323125124,-3.247809172
8dy1-model-70_A_Z,-6.476499557,2.826516867,-1.475843191
8dy1-model-71_A_Z,-6.96294117,2.023618937,-1.63759017
8dy1-model-72_A_Z,-4.629107952,2.490963459,-0.099084631
8dy1-model-73_A_Z,-11.99041462,2.189722538,-3.147827387
8dy1-model-74_A_Z,-5.070302963,4.484627247,-0.391292393
8dy1-model-75_A_Z,-8.12526989,0.850518703,-3.499018908
8dy1-model-76_A_Z,-4.581374645,2.594121933,-0.582365572
8dy1-model-77_A_Z,-8.864573479,1.34834528,-1.2706846
8dy1-model-78_A_Z,-4.073434353,3.938355684,0.224453956
8dy1-model-79_A_Z,-4.503378868,1.86501801,-0.934723079
8dy1-model-80_A_Z,-8.41147995,2.178353548,-1.965601683
8dy1-model-81_A_Z,-4.326390266,1.369113207,-1.048026919
8dy1-model-82_A_Z,-6.116510391,1.017537713,-1.452210784
8dy1-model-83_A_Z,-5.047085762,2.21173811,-0.783538878
8dy1-model-84_A_Z,-7.474800587,1.580878496,-2.694619179
8dy1-model-85_A_Z,-7.695088387,2.469617844,-2.246412039
8dy1-model-86_A_Z,-5.663123131,1.536224842,-1.480477571
8dy1-model-87_A_Z,-9.085917473,1.515117288,-4.047745705
8dy1-model-88_A_Z,-8.152860641,4.80420208,-1.787504077
8dy1-model-89_A_Z,-8.507620811,4.233158112,-1.684071422
8dy1-model-90_A_Z,-5.231641293,3.767831564,-0.578726888
8dy1-model-91_A_Z,-6.238657475,1.885262609,-1.00907743
8dy1-model-92_A_Z,-10.73246098,1.583472967,-2.977516413
8dy1-model-93_A_Z,-4.565408707,2.231305599,-0.718547642
8dy1-model-94_A_Z,-8.505545616,0.505925536,-3.471806526
8dy1-model-95_A_Z,-8.696351051,3.511321306,-1.901508331
8dy1-model-96_A_Z,-3.833482742,2.988620758,0.091490567
8dy1-model-97_A_Z,-5.392928123,2.568689823,-0.277936637
8dy1-model-98_A_Z,-6.304463863,3.338724375,-0.40535748
8dy1-model-99_A_Z,-6.976943016,1.826155901,-2.597599745
